,Unnamed: 0,author,statement,source,target,BinaryTarget,BinaryNumTarget
844,844,Nancy Badertscher,Georgia’s share of money from the Federal Highway Trust Fund declined 12 percent between 2008 and 2013.,The Associated Press,True,REAL,1
845,845,Lauren Carroll,"Last year, ""we saw the first reduction in the federal prison population in 32 years.""",Eric Holder,True,REAL,1
846,846,C. Eugene,"Cigarette butts ""poison babies and small children because of the nicotine in them.""",Karina Wood,True,REAL,1
847,847,Nancy Badertscher,"A bill to eliminate Delta Air Lines’ jet fuel tax breaks ""violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.""",Trebor Banstetter,True,REAL,1
848,848,W. Gardner,"The Department of Homeland Security is ""the only federal department not funded for this entire fiscal year"" by Congress.",Lloyd Doggett,True,REAL,1
849,849,Katie Mulvaney,"""The 2012 National Survey on Drug Use and Health found that up to half of daily marijuana smokers become addicted -- an estimated 2.7 million people in the U.S.""",Susan Shapiro,True,REAL,1
850,850,Katie Sanders,"""There are countries in Africa where they have higher vaccination rates than here in the United States.""",Katty Kay,True,REAL,1
851,851,Nancy Badertscher,The governor’s budget proposal reduces the state austerity cut to education to under $500 million for 2016.,Alan Essig,True,REAL,1
852,852,Katie Sanders,"""If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person.""",Elizabeth Cohen,True,REAL,1
853,853,Katie Sanders,"""Measles is one of the most common causes of child blindness worldwide.""",Celine Gounder,True,REAL,1
854,854,Jon Greenberg,"Science is ""very certain"" that the measles vaccine doesn't cause autism.",Megyn Kelly,True,REAL,1
855,855,April Hunt,"""Since I took office, over 319,000 new private sector jobs have been created in Georgia with nearly 93,000 of those coming in the past 12 months.""",Nathan Deal,True,REAL,1
856,856,Nancy Badertscher,"""GEORGIA ROADWAY FATALITIES THIS YEAR: 59
PLEASE DRIVE SAFELY""",Georgia Department of Transportation,True,REAL,1
857,857,April Hunt,"Only ""18 percent of jobs are accessible by transit for metro Atlanta residents. 33 percent for those living in the city.""",Keith Parker,True,REAL,1
858,858,Nancy Badertscher,"Since Gov. Nathan Deal office in 2011, the state’s rainy day fund has grown by 643 percent.",Nathan Deal,True,REAL,1
859,859,Dave Umhoefer,The Republican Party has not won a presidential election without either a Bush or a Nixon on the ticket since 1928.,Tweets,True,REAL,1
860,860,Katie Sanders,"Democrats have ""lost more than 900 state legislators"" since Barack Obama has been president.",Cokie Roberts,True,REAL,1
861,861,Nancy Badertscher,"The merger of Georgia State University and Georgia Perimeter College will make GSU one of the largest universities in the nation, with more than 54,000 students.",GSU Alumni Association,True,REAL,1
862,862,Louis Jacobson,"The economy is ""creating jobs at the fastest pace since 1999.""",Barack Obama,True,REAL,1
863,863,Katie Sanders,"In President Barack Obama’s 2015 State of the Union address, ""the words ‘al-Qaida’ were never used, the first time those words have not been used in a State of the Union address since February 2001.""",Bret Baier,True,REAL,1
864,864,Lauren Carroll,"""America is No. 1 one in oil and gas.""",Barack Obama,True,REAL,1
865,865,April Hunt,"The religious liberty bill proposed in the Georgia House of Representatives does not specifically exclude corporations, which means they can legally claim a religious exemption.",Jeff Graham,True,REAL,1
866,866,Louis Jacobson,"Over the past five years, the American automobile industry has ""created about 500,000 new jobs.""",Barack Obama,True,REAL,1
867,867,Dave Umhoefer,"Federal officials declared that grant funds ""could be used only for Milwaukee's streetcar project,"" meaning it ""isn’t possible"" to redirect the money to ""other modes of public transportation or to our public schools.""",Gwen Moore,True,REAL,1
868,868,Lauren Carroll,"""Supreme Court 15 times over the last 120 years has said marriage is a fundamental right"" and never said ""it had to be between a man and a woman.""",Ted Olson,True,REAL,1
869,869,Nancy Badertscher,Mercedes said high taxes and the cost of doing business in New Jersey worked to Georgia’s advantage in landing the company's USA corporate headquarters.,Mark Drewniak,True,REAL,1
870,870,W. Gardner,"""I belong to the AFL-CIO.""",Rick Perry,True,REAL,1
871,871,Joshua Gillin,"A private company building a natural gas pipeline into Florida ""is being forced to spend months under the review of six federal agencies.""",Marco Rubio,True,REAL,1
872,872,Warren Fiske,"State ""school funding per pupil is down 16 percent compared to 2009, after adjusting for inflation.""",Virginia Education Association,True,REAL,1
873,873,Sean Gorman,"""After World War II, we tried, convicted, and, in some cases, executed Japanese soldiers for war crimes that included charges of waterboarding.""",Bobby Scott,True,REAL,1
874,874,C. Eugene,"""January through November 2014, the year so far, were the hottest first 11 months of any year recorded.""",Sheldon Whitehouse,True,REAL,1
875,875,Jon Greenberg,"Western Europeans ""can fly in the United States without even having a visa.""",Michael McCaul,True,REAL,1
876,876,Katie Mulvaney,"""Colorado raked in $60 million in marijuana taxes and licensing fees in the past year.""",James Aubin,True,REAL,1
877,877,Nancy Badertscher,"Only 42 percent of young Georgians have a college certificate or degree, but soon 60 percent of jobs will require some college credential.",Hank Huckaby,True,REAL,1
878,878,Lauren Carroll,"""We're now the No. 1 producer of oil in the world. We've surpassed Saudi Arabia.""",Amy Klobuchar,True,REAL,1
879,879,Sean Gorman,"""The President has decided to move forward with executive actions on immigration that he has said on numerous occasions that he didn’t have the constitutional power to take.""",Bob Goodlatte,True,REAL,1
880,880,W. Gardner,"""Texas families have kept more than $10 billion in their family budgets since we successfully fought to restore Texas' sales tax deduction a decade ago.""",Kevin Brady,True,REAL,1
881,881,C. Eugene,"The United States ""decided waterboarding was torture back when we court-martialed American soldiers for waterboarding Philippine insurgents in the Philippine revolution.""",Sheldon Whitehouse,True,REAL,1
882,882,Nancy Madsen,"Only 20 colleges and universities ""have athletic departments with revenue exceeding expenses.""",Jim Moran,True,REAL,1
883,883,Dylan Baddour,"""My wife is going to be the first Hispanic first lady in the history of Texas.""",Greg Abbott,True,REAL,1
884,884,Lauren Carroll,"""We're spending millions for each individual"" held at Guantanamo Bay, Cuba.",Barack Obama,True,REAL,1
885,885,Dave Umhoefer,"""My property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state.""",Scott Walker,True,REAL,1
886,886,Sean Gorman,"The U.S. has ""5 percent of the world’s population, 25 percent of the world’s known prison population.""",Jim Webb,True,REAL,1
887,887,Jon Greenberg,"""The United States right now incarcerates more African-Americans as a percentage than apartheid South Africa did.""",Nicholas Kristof,True,REAL,1
888,888,W. Gardner,"""Mike Martinez cut a deal with prosecutors to avoid facing possible jail time and stuck us with his $24,657.50 legal bill.""",Progress for Austin PAC,True,REAL,1
889,889,April Hunt,"Unlike marijuana, medical cannabis oil cannot get you high.",Allen Peake,True,REAL,1
890,890,Katie Mulvaney,"""There are more African American men in prison, jail, on probation or parole than were enslaved in 1850.""",Diego Arene-Morley,True,REAL,1
891,891,Nancy Badertscher,"Thirty-eight states -- Georgia not included -- have appointed, rather than elected, state school superintendents.",Mike Dudgeon,True,REAL,1
892,892,Dave Umhoefer,"At the 50 Milwaukee schools serving ""at least 80% African-American and at least 80% low income"" students, the reading proficiency is 8%.",Alberta Darling,True,REAL,1
893,893,Lauren Carroll,"In 2010, uninsured voters made up ""about 5 percent of the electorate.""",Charles Schumer,True,REAL,1
894,894,Amy Sherman,"""Too many"" tattoos ""on visible body parts"" keep some applicants out of the military.",Jeb Bush,True,REAL,1
895,895,Katie Mulvaney,"Rhode Island's legislature is ""the strongest in the country.""",Lincoln Chafee,True,REAL,1
896,896,Tom Kertscher,Wisconsin is below the national average in wage growth and job growth.,Chuck Todd,True,REAL,1
897,897,Tom Kertscher,"""Turkeys today weigh 29.8 pounds. In the ‘30s, they weighed 13.2 pounds.""",Mother Jones,True,REAL,1
898,898,Jon Greenberg,"""Fox News uses photo of a married couple promoting ‘traditional marriage’ and the photo is actually of a same-sex couple.""",Facebook posts,True,REAL,1
899,899,April Hunt,Georgia ranks No. 9 in the rate of women murdered by men.,Violence Policy Center,True,REAL,1
900,900,Dave Umhoefer,"""The president of the United States came in the Tuesday before the election in a ward that went 99% for him in the last election and they couldn't even (increase) the vote there.""",Scott Walker,True,REAL,1
901,901,Louis Jacobson,"Congress has 11 percent approval ratings, yet 96.4 percent of incumbent lawmakers were re-elected in 2014.",Facebook posts,True,REAL,1
902,902,Nancy Badertscher,Georgia has led the nation in student fatalities caused by motorists illegally passing stopped school buses.,Sloan Roach,True,REAL,1
903,903,Sean Gorman,"""I’ll be the only economist in the (U.S.) House.""",Dave Brat,True,REAL,1
904,904,C. Eugene,I spent only $36.29 on my campaign for governor.,Robert Healey,True,REAL,1
905,905,Joshua Gillin,"""Among the developed nations, we are the least economically and socially mobile country in the world.""",Jeb Bush,True,REAL,1
906,906,Lauren Carroll,"The last time Republican U.S. Senate candidates ""beat more than two (incumbents) was 1980.""",Sean Spicer,True,REAL,1
907,907,Katie Sanders,"""Kansas has not elected somebody other than a Republican (to the U.S. Senate) since before 'The Wizard of Oz' hit the movie theaters.""",Jonathan Karl,True,REAL,1
908,908,Alex Kuffner,"""We have the third-lowest minimum wage … of developed countries.""",David Cicilline,True,REAL,1
909,909,Sean Gorman,"""Before World War II, very few people actually had health insurance.""",James Carr,True,REAL,1
910,910,Jon Greenberg,"Says Sen. Rand Paul’s 2011 budget ""included a big cut in the CDC.""",Doug Muder,True,REAL,1
911,911,C. Eugene,"""Governor Carcieri has not been campaigning with me.""",Allan Fung,True,REAL,1
912,912,Dylan Baddour,"A lawyer demanded ""several Houston pastors hand over to the city government many of their private papers, including their sermons.""",Greg Abbott,True,REAL,1
913,913,Dana Tims,"""Ninety-five percent of Oregonians now have health insurance coverage, tens of thousands for the very first time.""",John Kitzhaber,True,REAL,1
914,914,C. Eugene,"""In the past three years, we have prosecuted or brought more cases on access to public records than in the previous 12 years combined.""",Peter Kilmartin,True,REAL,1
915,915,Alex Kuffner,Almost every state has offered an insurance plan on its health exchange that does not cover abortion.,The Rhode Island Catholic,True,REAL,1
916,916,Joshua Gillin,Says Jeb Bush -- not Charlie Crist -- signed legislation that let Duke Energy collect money for nuclear projects.,Charlie Crist,True,REAL,1
917,917,W. Gardner,"My office sends federal ""money back every year.""",John Cornyn,True,REAL,1
918,918,Angie Drobnic,"Says Rick Scott changed his promise from 700,000 jobs created ""on top of what normal growth would be"" to just 700,000 jobs.",Charlie Crist,True,REAL,1
